,Postcode,Baths,Income,Parking,Bedrooms,Count_Shopping_Center,Weekly Rental Price,Pred_2023,Pred_2024,Pred_2025,rate_2023,rate_2024,rate_2025
43,3000,1,38674.04618557919,0,2,18.0,470.0,541.8397584555139,543.3023540470567,543.0130378077406,0.15285054990534871,0.002699313899946868,-0.0005325142384548983
44,3000,3,38674.04618557919,3,3,18.0,2800.0,2321.3777777777777,2311.7111111111108,2268.8277777777776,-0.17093650793650794,-0.004164193678084027,-0.01855047247349241
45,3000,2,38674.04618557919,4,3,18.0,4500.0,1850.1834259259258,1866.9750925925925,1808.6871296296297,-0.5888481275720164,0.009075676730950792,-0.03122053593228217
46,3000,1,38674.04618557919,0,1,18.0,315.0,419.39927518881314,419.5483492628872,419.4659418554798,0.33142627044067663,0.0003554466659651517,-0.0001964193341534656
47,3000,2,38674.04618557919,0,2,18.0,600.0,668.2843543361978,667.05657655842,667.6954374051755,0.11380725722699632,-0.0018372086220652334,0.0009577311268732469
48,3000,1,38674.04618557919,0,2,18.0,690.0,541.8397584555139,543.3023540470567,543.0130378077406,-0.21472498774563203,0.002699313899946868,-0.0005325142384548983
49,3000,1,38674.04618557919,0,2,18.0,380.0,541.8397584555139,543.3023540470567,543.0130378077406,0.4258941011987208,0.002699313899946868,-0.0005325142384548983
50,3000,1,38674.04618557919,0,1,18.0,380.0,419.39927518881314,419.5483492628872,419.4659418554798,0.10368230312845562,0.0003554466659651517,-0.0001964193341534656
51,3000,2,38674.04618557919,0,2,18.0,650.0,668.2843543361978,667.05657655842,667.6954374051755,0.02812977590184276,-0.0018372086220652334,0.0009577311268732469
52,3000,1,38674.04618557919,0,1,18.0,500.0,419.39927518881314,419.5483492628872,419.4659418554798,-0.16120144962237373,0.0003554466659651517,-0.0001964193341534656
53,3000,1,38674.04618557919,0,2,18.0,590.0,541.8397584555139,543.3023540470567,543.0130378077406,-0.08162752804150186,0.002699313899946868,-0.0005325142384548983
54,3000,1,38674.04618557919,0,1,18.0,480.0,419.39927518881314,419.5483492628872,419.4659418554798,-0.12625151002330598,0.0003554466659651517,-0.0001964193341534656
55,3000,2,38674.04618557919,0,2,18.0,750.0,668.2843543361978,667.05657655842,667.6954374051755,-0.10895419421840294,-0.0018372086220652334,0.0009577311268732469
56,3000,1,38674.04618557919,0,2,18.0,620.0,541.8397584555139,543.3023540470567,543.0130378077406,-0.12606490571691306,0.002699313899946868,-0.0005325142384548983
57,3000,2,38674.04618557919,0,2,18.0,500.0,668.2843543361978,667.05657655842,667.6954374051755,0.3365687086723956,-0.0018372086220652334,0.0009577311268732469
58,3000,1,38674.04618557919,1,1,18.0,600.0,553.9402604822039,555.169334556278,555.0869271488706,-0.0767662325296601,0.0022187845183958992,-0.00014843652607960295
59,3000,1,38674.04618557919,0,2,18.0,530.0,541.8397584555139,543.3023540470567,543.0130378077406,0.02233916689719604,0.002699313899946868,-0.0005325142384548983
60,3000,1,38674.04618557919,0,1,18.0,525.0,419.39927518881314,419.5483492628872,419.4659418554798,-0.20114423773559403,0.0003554466659651517,-0.0001964193341534656
61,3000,1,38674.04618557919,0,2,18.0,515.0,541.8397584555139,543.3023540470567,543.0130378077406,0.05211603583594932,0.002699313899946868,-0.0005325142384548983
62,3000,1,38674.04618557919,0,1,18.0,520.0,419.39927518881314,419.5483492628872,419.4659418554798,-0.1934629323292055,0.0003554466659651517,-0.0001964193341534656
63,3000,1,38674.04618557919,0,1,18.0,580.0,419.39927518881314,419.5483492628872,419.4659418554798,-0.27689780139859804,0.0003554466659651517,-0.0001964193341534656
64,3000,1,38674.04618557919,0,2,18.0,460.0,541.8397584555139,543.3023540470567,543.0130378077406,0.17791251838155195,0.002699313899946868,-0.0005325142384548983
65,3000,1,38674.04618557919,0,1,18.0,420.0,419.39927518881314,419.5483492628872,419.4659418554798,-0.0014302971694925353,0.0003554466659651517,-0.0001964193341534656
66,3000,1,38674.04618557919,0,2,18.0,600.0,541.8397584555139,543.3023540470567,543.0130378077406,-0.09693373590747684,0.002699313899946868,-0.0005325142384548983
67,3000,1,38674.04618557919,0,2,18.0,400.0,541.8397584555139,543.3023540470567,543.0130378077406,0.3545993961387848,0.002699313899946868,-0.0005325142384548983
68,3000,1,38674.04618557919,0,2,18.0,440.0,541.8397584555139,543.3023540470567,543.0130378077406,0.23145399648980433,0.002699313899946868,-0.0005325142384548983
69,3000,2,38674.04618557919,0,2,18.0,720.0,668.2843543361978,667.05657655842,667.6954374051755,-0.07182728564416974,-0.0018372086220652334,0.0009577311268732469
70,3000,2,38674.04618557919,0,2,18.0,670.0,668.2843543361978,667.05657655842,667.6954374051755,-0.0025606651698540394,-0.0018372086220652334,0.0009577311268732469
71,3000,1,38674.04618557919,1,2,18.0,700.0,604.0353124941132,604.0359392747401,604.2374544262552,-0.1370924107226954,1.0376556038464655e-06,0.0003336145060458474
72,3000,1,38674.04618557919,1,1,18.0,55.0,553.9402604822039,555.169334556278,555.0869271488706,9.071641099676436,0.0022187845183958992,-0.00014843652607960295
73,3000,1,38674.04618557919,0,2,18.0,480.0,541.8397584555139,543.3023540470567,543.0130378077406,0.12883283011565397,0.002699313899946868,-0.0005325142384548983
74,3000,1,38674.04618557919,0,1,18.0,220.0,419.39927518881314,419.5483492628872,419.4659418554798,0.9063603417673324,0.0003554466659651517,-0.0001964193341534656
75,3000,1,38674.04618557919,1,2,18.0,575.0,604.0353124941132,604.0359392747401,604.2374544262552,0.050496195641936026,1.0376556038464655e-06,0.0003336145060458474
76,3000,2,38674.04618557919,1,2,18.0,700.0,731.4292802566597,729.7449052566598,730.2750769738315,0.044898971795228136,-0.002302854213614311,0.0007265165037160893
77,3000,1,38674.04618557919,1,1,18.0,430.0,553.9402604822039,555.169334556278,555.0869271488706,0.2882331639121022,0.0022187845183958992,-0.00014843652607960295
78,3000,1,38674.04618557919,0,2,18.0,430.0,541.8397584555139,543.3023540470567,543.0130378077406,0.2600924615244509,0.002699313899946868,-0.0005325142384548983
79,3000,1,38674.04618557919,0,2,18.0,450.0,541.8397584555139,543.3023540470567,543.0130378077406,0.20408835212336424,0.002699313899946868,-0.0005325142384548983
80,3000,1,38674.04618557919,0,1,18.0,280.0,419.39927518881314,419.5483492628872,419.4659418554798,0.4978545542457612,0.0003554466659651517,-0.0001964193341534656
81,3000,1,38674.04618557919,0,2,18.0,660.0,541.8397584555139,543.3023540470567,543.0130378077406,-0.17903066900679712,0.002699313899946868,-0.0005325142384548983
82,3000,2,38674.04618557919,1,2,18.0,750.0,731.4292802566597,729.7449052566598,730.2750769738315,-0.024760959657787074,-0.002302854213614311,0.0007265165037160893
83,3000,1,38674.04618557919,0,1,18.0,460.0,419.39927518881314,419.5483492628872,419.4659418554798,-0.08826244524171058,0.0003554466659651517,-0.0001964193341534656
84,3000,2,38674.04618557919,2,3,18.0,2050.0,1639.2798148148147,1633.4844444444443,1638.8701346801347,-0.20035130984643185,-0.0035353149096300444,0.0032970563350066605
85,3000,1,38674.04618557919,0,2,18.0,520.0,541.8397584555139,543.3023540470567,543.0130378077406,0.04199953549137289,0.002699313899946868,-0.0005325142384548983
86,3000,2,38674.04618557919,0,2,18.0,530.0,668.2843543361978,667.05657655842,667.6954374051755,0.26091387610603356,-0.0018372086220652334,0.0009577311268732469
87,3000,2,38674.04618557919,0,4,18.0,650.0,765.6991442966074,762.0921012858547,764.8862038499573,0.17799868353324216,-0.004710783651281516,0.0036663581204793424
88,3000,1,38674.04618557919,0,2,18.0,525.0,541.8397584555139,543.3023540470567,543.0130378077406,0.03207573039145505,0.002699313899946868,-0.0005325142384548983
89,3000,1,38674.04618557919,1,1,18.0,60.0,553.9402604822039,555.169334556278,555.0869271488706,8.232337674703398,0.0022187845183958992,-0.00014843652607960295
90,3000,2,38674.04618557919,0,3,18.0,2000.0,933.9502824701384,932.2391713590272,938.784491224347,-0.5330248587649308,-0.001832122269491291,0.007021073632615096
91,3000,1,38674.04618557919,0,2,18.0,1000.0,541.8397584555139,543.3023540470567,543.0130378077406,-0.4581602415444861,0.002699313899946868,-0.0005325142384548983
92,3000,2,38674.04618557919,1,3,18.0,3100.0,1587.8699827346147,1582.7846123642444,1579.303635933268,-0.48778387653722105,-0.003202636504036923,-0.002199273611699306
93,3000,2,38674.04618557919,0,2,18.0,580.0,668.2843543361978,667.05657655842,667.6954374051755,0.15221440402792724,-0.0018372086220652334,0.0009577311268732469
