,Postcode,Baths,Population,Count_School,Count_Station,Bedrooms,Pred_2023,Pred_2024,Pred_2025,Weekly Rental Price,rate_2023,rate_2024,rate_2025
170,3000,1,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,595.0,2.0606180655856092,0.0,0.0
171,3000,1,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,595.0,2.0606180655856092,0.0,0.0
172,3000,1,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,595.0,2.0606180655856092,0.0,0.0
173,3000,1,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,595.0,2.0606180655856092,0.0,0.0
174,3000,1,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,595.0,2.0606180655856092,0.0,0.0
175,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,400.0,3.5526693725585936,0.0,0.0
176,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,400.0,3.5526693725585936,0.0,0.0
177,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,400.0,3.5526693725585936,0.0,0.0
178,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,400.0,3.5526693725585936,0.0,0.0
179,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,400.0,3.5526693725585936,0.0,0.0
180,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,250.0,6.28427099609375,0.0,0.0
181,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,250.0,6.28427099609375,0.0,0.0
182,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,250.0,6.28427099609375,0.0,0.0
183,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,250.0,6.28427099609375,0.0,0.0
184,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,250.0,6.28427099609375,0.0,0.0
185,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,200.0,8.105338745117187,0.0,0.0
186,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,200.0,8.105338745117187,0.0,0.0
187,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,200.0,8.105338745117187,0.0,0.0
188,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,200.0,8.105338745117187,0.0,0.0
189,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,200.0,8.105338745117187,0.0,0.0
190,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,695.0,1.620241365501349,0.0,0.0
191,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,695.0,1.620241365501349,0.0,0.0
192,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,695.0,1.620241365501349,0.0,0.0
193,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,695.0,1.620241365501349,0.0,0.0
194,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,695.0,1.620241365501349,0.0,0.0
195,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,1100.0,0.6555161354758523,0.0,0.0
196,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,1100.0,0.6555161354758523,0.0,0.0
197,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,1100.0,0.6555161354758523,0.0,0.0
198,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,1100.0,0.6555161354758523,0.0,0.0
199,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,1100.0,0.6555161354758523,0.0,0.0
200,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,400.0,3.5526693725585936,0.0,0.0
201,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,400.0,3.5526693725585936,0.0,0.0
202,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,400.0,3.5526693725585936,0.0,0.0
203,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,400.0,3.5526693725585936,0.0,0.0
204,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,400.0,3.5526693725585936,0.0,0.0
205,3000,1,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,500.0,2.642135498046875,0.0,0.0
206,3000,1,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,500.0,2.642135498046875,0.0,0.0
207,3000,1,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,500.0,2.642135498046875,0.0,0.0
208,3000,1,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,500.0,2.642135498046875,0.0,0.0
209,3000,1,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,500.0,2.642135498046875,0.0,0.0
210,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,680.0,1.678040807387408,0.0,0.0
211,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,680.0,1.678040807387408,0.0,0.0
212,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,680.0,1.678040807387408,0.0,0.0
213,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,680.0,1.678040807387408,0.0,0.0
214,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,680.0,1.678040807387408,0.0,0.0
215,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,610.0,1.9853569656121925,0.0,0.0
216,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,610.0,1.9853569656121925,0.0,0.0
217,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,610.0,1.9853569656121925,0.0,0.0
218,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,610.0,1.9853569656121925,0.0,0.0
219,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,610.0,1.9853569656121925,0.0,0.0
220,3000,2,34652.148872180405,4.0,45.0,3,1821.0677,1821.0677,1821.0677,695.0,1.620241365501349,0.0,0.0
221,3000,2,34652.148872180405,4.0,45.0,3,1821.0677,1821.0677,1821.0677,695.0,1.620241365501349,0.0,0.0
222,3000,2,34652.148872180405,4.0,45.0,3,1821.0677,1821.0677,1821.0677,695.0,1.620241365501349,0.0,0.0
223,3000,2,34652.148872180405,4.0,45.0,3,1821.0677,1821.0677,1821.0677,695.0,1.620241365501349,0.0,0.0
224,3000,2,34652.148872180405,4.0,45.0,3,1821.0677,1821.0677,1821.0677,695.0,1.620241365501349,0.0,0.0
225,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,800.0,1.2763346862792968,0.0,0.0
226,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,800.0,1.2763346862792968,0.0,0.0
227,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,800.0,1.2763346862792968,0.0,0.0
228,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,800.0,1.2763346862792968,0.0,0.0
229,3000,2,34652.148872180405,4.0,45.0,2,1821.0677,1821.0677,1821.0677,800.0,1.2763346862792968,0.0,0.0
230,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,380.0,3.792283550061678,0.0,0.0
231,3000,1,34652.148872180405,4.0,45.0,1,1821.0677,1821.0677,1821.0677,380.0,3.792283550061678,0.0,0.0
